"","B.lactating","B.pregnant","B.virgin","L.lactating","L.pregnant","L.virgin"
"56448",-10.3372628008096,-10.7262766345688,-10.4794520094128,-12.9976243000758,-12.9483873128353,-10.2709880130705
"13105",-15.0119162649419,-16.292080577859,-15.7014598078629,-14.666758841663,-15.4513848209759,-14.0460937357742
"545124",-11.8351739604211,-11.8041728979897,-11.8149102381324,-11.5393305134087,-11.4227019161867,-11.5418317107122
"21411",-9.80052188513355,-10.0079029893389,-9.83433746623532,-9.77837790555571,-9.47822635798228,-9.87159172846911
"100504637",-14.7479025353231,-14.1568463010042,-14.0058100683659,-13.5767021612059,-13.2397128394326,-14.1134775233098
"74039",-19.0267376293459,-16.9231833040536,-15.7030879374496,-15.1115026229281,-13.5660983127282,-16.3982461149838
"68607",-11.5699639886352,-11.559131353364,-11.9478925252863,-10.5066930820141,-10.6526757086521,-11.4575717254696
"74778",-11.8156928698977,-11.6305868301342,-11.4514242194987,-10.7601309092173,-10.6800877563301,-10.73448277977
"73826",-9.43253487613734,-9.50738053414292,-9.32647260479693,-9.42279491825784,-8.81220401531992,-9.14187581847851
"109754",-8.56538921771687,-8.9297660934329,-9.0363588273104,-8.43283646170159,-9.02470569003537,-9.1949036499576
"239559",-14.5869512626386,-14.4036870377716,-13.9203218290322,-13.2675140061528,-13.3101650785667,-13.3556275695151
"66251",-10.3099793360252,-10.7030584549091,-10.886222657415,-8.74442733924174,-9.60120666587614,-10.7065410580328
"69291",-11.7962441579184,-11.5694253717846,-12.1827760204423,-11.1611419786632,-12.1748766183183,-12.8598324354121
"23970",-9.15997468431028,-9.47381897151381,-9.73341210907642,-8.95445075704479,-9.5258636461572,-9.40145176254315
"319953",-11.9205947712086,-12.9138510205425,-13.0560504598705,-11.9005194004198,-12.1148547475547,-12.3887860908695
"12124",-15.0903143111891,-14.3054262978259,-13.6098147667939,-12.7715956941051,-11.501084959219,-10.7797372739719
"223722",-12.5685559882446,-12.3125094144836,-12.4300838499502,-11.296200583795,-11.6278916637428,-12.0079691941488
"12257",-10.8083285407917,-10.9478524740047,-10.39264798338,-10.3654312215821,-10.4262430458081,-9.9232851766466
"223723",-11.1451606529841,-10.952973117965,-11.0278535154928,-10.7161470257531,-10.744119081152,-10.5394498812059
"64706",-15.2686447656224,-13.892026898176,-14.4067345729242,-11.5512298742174,-11.5866325151131,-12.5692272788492
"116939",-13.9769112373401,-13.771343145591,-12.9232845228361,-13.4363268376868,-15.1422313026487,-14.0918576486235
"68653",-9.70019034704968,-9.65313877831911,-9.97102391511147,-8.7422242113996,-9.22714873544177,-9.82435538008279
"170736",-13.4808103255396,-13.1054341389298,-12.1298188454976,-15.262422482851,-14.6032189518536,-13.6517601359874
"223732",-14.3661296459598,-14.304228638876,-13.5652659424791,-14.3599508359894,-14.1168831838561,-12.4722166205889
"109270",-13.222320154464,-12.7450940430258,-12.7330858789623,-10.7264980740666,-11.1808372207868,-11.8229595763959
"73167",-13.222320154464,-12.5524977767024,-12.3604300292383,-10.9246565974601,-10.4816827845501,-10.8772257161527
"271305",-15.0118211230535,-14.9556454934642,-14.5129785242466,-14.5807960997074,-15.2342182178457,-13.4016476388126
"18141",-10.3052724984248,-9.92882448690904,-9.77840702639471,-9.646173081174,-9.14058228585981,-9.52481877616628
"223739",-10.1561466476602,-10.0181989048962,-9.89412308116892,-9.44921270394515,-9.0984953384556,-9.77160191900615
"22270",-17.3807815244799,-19.0267376293459,-15.7027625099649,-14.9804148655937,-17.3526692457452,-11.4521512534138
"73225",-10.0770622898397,-10.5689502009446,-10.3139196480087,-12.7987772944091,-13.6849820303787,-12.5403566894959
"14114",-11.8380875261844,-11.2901371553852,-10.1883421885533,-14.235961124912,-14.5541071073319,-13.5928818122852
"54138",-10.1584242177425,-10.3323242320864,-10.0869047830692,-10.3620649290591,-9.97842817782861,-9.72376648693977
"22422",-12.4236809635117,-12.453661833742,-11.9353737663785,-13.0859993043244,-11.9217182720567,-9.7848701504062
"105975",-15.2688372521075,-16.0822290227039,-15.5881712617318,-19.0267376293459,-15.9052897215755,-13.2423060801012
"19013",-12.2956366887116,-12.6491114460277,-12.371977261232,-12.0333676109926,-13.0385057464532,-14.3848143418122
"72355",-12.27044576638,-12.4637999822513,-12.8878022907923,-11.2336315228595,-12.0665754857944,-12.4963781490541
"18766",-14.5870439815009,-14.406109442481,-15.7027625099649,-16.3156471480734,-17.3526692457452,-17.0216986378635
"239570",-11.129330946093,-11.5557790617026,-11.6758359488932,-10.3900975162346,-11.1549373959951,-11.1305151277842
"29870",-12.1465767585567,-11.9431811310324,-12.2818691659727,-11.456354208279,-12.8953808118259,-12.4394121103964
"72026",-12.6871578725695,-12.5171252764632,-12.6286497944074,-11.6432815740621,-11.9551540813206,-12.047303370697
"12614",-10.6350804609464,-11.5583812136029,-9.60558439325502,-12.4414544492844,-12.8284784769816,-10.9526240427507
"223752",-11.7043830853035,-12.1072121518878,-10.932994882492,-10.9187047415875,-11.1582683644108,-9.83504462954879
"223753",-11.7838521244717,-11.9771029397316,-11.9592524871567,-12.5115953005076,-13.4138825593135,-11.304746807693
