"","Length","Symbol","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"19006",955,"Nfu1",169,156,207,178,164,173,272,275,229,178,151,156
"19007",6248,"Gfpt1",1820,1808,1443,1016,887,761,1953,2454,2345,1900,2321,2356
"19008",2227,"D6Ertd527e",29,17,29,12,14,12,7,11,4,5,6,6
"19009",5264,"Antxr1",12949,11690,7627,7344,10536,8888,71,86,345,264,125,119
"19010",1220,"Gkn1",0,0,0,0,0,0,0,5,0,0,1,1
"19011",777,"Gkn2",0,0,0,0,0,0,0,0,0,0,0,0
"19012",793,"Gkn3",38,53,0,8,2,1,8,9,0,0,0,0
"19013",1317,"Bmp10",0,0,0,0,0,0,0,0,0,0,0,0
"19014",2909,"Arhgap25",117,84,92,131,65,100,4,7,5,2,2,6
"19015",4056,"Prokr1",6,7,11,5,2,3,0,3,1,0,0,0
"19016",3278,"Aplf",188,157,135,173,187,167,135,175,112,112,56,60
"19017",2822,"E230015B07Rik",0,1,1,0,1,1,0,1,2,0,0,1
"19018",1047,"Cfap92",0,0,1,0,0,0,0,0,0,0,0,0
"19019",2754,"Efcc1",1,3,1,0,0,1,1,1,0,0,0,0
"19020",1349,"Gm5879",79,84,66,80,48,40,113,128,94,74,28,23
"19021",811,"Gp9",1,2,0,6,3,4,0,2,0,0,0,0
"19022",4741,"Rab43",1842,2141,1397,1134,974,827,747,856,494,461,164,187
"19023",1620,"Isy1",999,961,805,772,549,530,797,797,582,422,265,300
"19024",2178,"Cnbp",10314,10457,10829,9470,6349,5559,10601,10385,7964,6318,4009,4057
"19025",4504,"Copg1",3946,3383,3503,3083,2680,2453,3186,3296,3807,3063,3411,3576
"19026",1408,"Hmces",647,699,583,448,403,324,583,602,328,333,134,146
"19027",1062,"H1f10",157,146,108,97,29,37,66,144,97,39,26,10
"19028",1423,"Gm5577",10,7,5,5,3,2,2,11,8,5,1,0
"19029",624,"Rab7",1569,1620,1562,1410,1326,1173,1659,1773,2160,1942,1240,1154
"19030",3642,"Rpn1",4486,3356,4038,3433,2355,1989,5067,5511,6374,4846,5535,5468
"19031",3243,"Gata2",57,61,38,36,23,40,14,22,165,183,10,11
"19032",989,"Dnajb8",1,7,2,2,0,2,2,2,2,2,0,2
"19033",2679,"Eefsec",396,355,325,287,225,219,424,394,244,256,164,152
"19034",1655,"Ruvbl1",512,452,564,445,217,184,366,344,218,171,123,136
"19035",3039,"Sec61a1",5801,5981,5679,4807,3451,3305,6005,6972,10880,7988,8695,9361
"19036",1986,"Kbtbd12",0,0,0,0,0,0,0,1,0,0,0,0
"19037",4628,"Mgll",1842,1937,3295,3942,2517,2325,783,1435,2338,3532,448,456
"19038",1880,"Abtb1",304,294,177,183,217,236,258,358,243,267,114,84
"19039",2000,"Podxl2",259,200,89,67,23,30,22,52,53,48,14,10
"19040",3118,"Gm15612",6,6,5,4,2,7,2,2,3,2,1,3
"19041",3371,"Mcm2",847,706,516,337,89,75,1408,1255,967,416,629,727
"19042",1829,"Tpra1",359,310,280,267,240,299,518,620,404,347,176,192
"19043",2621,"4933427D06Rik",0,1,0,0,0,0,0,0,0,0,0,0
"19044",1054,"Gm1965",0,0,0,0,0,0,0,0,0,0,0,0
"19045",753,"Gm839",0,0,0,0,0,0,0,0,0,0,0,0
"19046",9028,"Plxna1",3808,3206,3331,3033,3269,2861,1444,1343,678,770,382,457
"19047",1126,"Chchd6",325,246,354,308,204,191,299,307,124,108,71,69
"19048",2836,"Txnrd3",827,742,1190,896,568,512,451,384,288,274,76,95
"19049",933,"Vmn1r40",0,0,0,0,0,0,0,1,0,0,0,0
"19050",1025,"Vmn1r41",0,0,0,0,0,0,0,0,0,0,0,0
"19051",1098,"Vmn1r42",0,0,0,0,0,0,1,2,0,0,0,0
"19052",1069,"Vmn1r43",0,0,0,0,0,0,0,0,0,0,0,0
"19053",933,"Vmn1r44",0,0,0,0,0,0,0,0,0,0,0,0
"19054",3249,"Vmn1r45",0,0,0,0,0,0,0,0,0,0,0,0
"19055",930,"Vmn1r46",0,0,0,0,0,0,0,0,0,0,0,0
"19056",933,"Vmn1r47",0,0,0,0,0,0,0,0,0,0,0,0
"19057",909,"Vmn1r48",0,0,0,0,0,0,0,0,0,0,0,0
"19058",933,"Vmn1r49",0,0,0,0,0,0,0,0,0,0,0,0
"19059",933,"Vmn1r50",0,0,0,0,0,0,0,0,0,0,0,0
"19060",2359,"Vmn1r51",0,0,0,0,0,0,1,0,0,0,3,0
"19061",930,"Vmn1r52",0,0,0,0,0,0,0,0,0,0,0,0
"19062",840,"V1ra8",0,0,0,0,0,0,0,0,0,0,0,0
"19063",1122,"Vmn1r53",8,5,4,1,1,3,5,6,3,1,3,2
"19064",948,"Vmn1r54",0,0,0,0,0,0,0,0,0,0,0,0
"19065",1160,"BC048671",0,0,0,0,0,0,0,0,0,0,0,0
"19066",1651,"Chst13",0,0,0,0,0,0,3,2,0,0,0,0
"19067",3365,"Uroc1",0,4,0,0,3,1,0,2,1,0,1,0
"19068",6911,"Zxdc",710,604,598,499,425,405,808,941,675,657,270,303
"19069",2141,"Cfap100",9,11,7,9,10,4,7,18,18,29,25,36
"19070",2294,"Klf15",33,19,78,36,81,109,3,5,106,76,496,484
"19071",3084,"Aldh1l1",21,47,30,33,115,127,104,73,56,35,485,539
"19072",2687,"Slc41a3",60,62,67,57,82,95,66,49,17,26,55,58
"19073",6812,"Iqsec1",2022,1527,2479,2264,2363,2316,1357,1239,483,470,441,412
"19074",803,"Ppp1r2-ps2",354,307,316,274,293,273,706,892,442,389,201,231
"19075",7035,"Nup210",77,66,39,9,10,2,2017,2087,492,337,262,233
"19076",2494,"Hdac11",718,545,793,542,527,549,2027,2190,497,485,284,330
"19077",4477,"Fbln2",8462,9969,3877,2607,524,625,426,668,90,84,81,69
"19078",3176,"Wnt7a",1,0,5,1,0,0,2,0,0,0,0,0
"19079",1112,"4930471M09Rik",0,0,0,0,0,0,1,0,0,0,0,0
"19080",486,"1810044D09Rik",2,13,10,15,10,10,46,60,43,48,17,7
"19081",1245,"Chchd4",248,278,278,198,116,102,394,383,174,120,134,158
"19082",2850,"Tmem43",731,673,598,578,881,864,1297,1422,720,757,295,254
"19083",3634,"Xpc",374,288,231,242,295,273,349,363,190,198,108,102
"19084",631,"Lsm3",347,327,285,199,182,158,423,352,284,203,160,160
"19085",6169,"Slc6a6",9148,8053,6059,7023,6804,5352,1127,1005,725,761,179,162
"19086",5143,"Grip2",64,73,15,21,6,9,2,4,1,9,7,19
"19087",1757,"Ccdc174",344,353,263,229,195,218,400,439,254,234,109,133
"19088",3395,"4930590J08Rik",11,2,12,8,6,4,5,5,4,4,2,1
"19089",5622,"Fgd5",521,654,447,277,181,247,55,88,23,12,10,13
"19090",7620,"Nr2c2",804,681,759,648,676,581,767,799,680,553,340,290
"19091",6076,"Mrps25",307,191,259,197,203,184,457,472,374,320,297,345
"19092",5220,"Rbsn",511,460,485,467,411,441,471,479,329,258,217,258
"19093",1381,"Trh",136,285,71,107,6,2,1,2,0,1,0,0
"19094",8676,"Prickle2",1040,1504,2266,2339,1908,1776,234,347,305,280,131,157
"19095",6036,"Adamts9",2491,3498,9926,8491,7642,7446,411,641,305,447,520,477
"19096",703,"A730049H05Rik",3,11,3,4,1,1,3,2,4,6,1,1
"19097",995,"9530026P05Rik",35,81,11,24,44,39,28,15,1,12,5,7
"19098",9757,"Magi1",3069,3106,2979,2714,2904,2814,1259,1327,908,952,404,391
"19099",1922,"Slc25a26",173,130,116,120,97,110,217,173,227,157,93,99
"19100",4966,"Lrig1",4671,4091,4801,4130,4305,3357,1339,1544,1714,1470,1529,1500
"19101",2232,"4930511E03Rik",0,1,0,0,0,0,0,0,0,0,0,1
"19102",4703,"Kbtbd8",57,78,36,15,23,13,113,117,37,26,32,36
"19103",3653,"AY512915",0,0,0,0,0,0,0,0,0,0,0,0
"19104",2279,"Suclg2",465,523,670,641,377,346,925,868,1117,937,571,664
"19105",3252,"Tafa1",1,2,0,0,0,0,0,0,0,0,0,0
"19106",1703,"Nup50l",1,0,0,0,0,0,0,1,0,0,0,0
"19107",2182,"Tafa4",0,0,0,0,0,0,1,8,0,0,0,0
"19108",3205,"Eogt",3274,3103,9574,10344,10806,9373,343,385,228,202,112,100
"19109",6781,"Tmf1",1107,1118,978,932,1080,1072,1042,1102,983,952,944,994
"19110",2443,"Uba3",1177,1147,1353,1189,1149,1114,1240,1300,1020,918,464,485
"19111",1339,"Arl6ip5",2330,2950,5186,3973,3127,2343,2885,3546,4490,4351,1219,1006
"19112",2242,"Lmod3",0,4,2,0,0,0,0,0,0,0,0,0
"19113",5029,"Frmd4b",1396,2018,2520,3366,3713,2512,595,782,496,453,1568,1638
"19114",5178,"Mitf",102,108,83,69,182,223,78,60,44,27,58,50
"19115",826,"Mdfic2",0,0,0,0,0,0,0,0,0,0,0,0
"19116",7484,"Foxp1",4492,4109,4785,4408,4238,4089,1084,1309,508,663,133,163
"19117",3690,"Gm19665",5,2,0,0,1,1,2,0,1,0,0,0
"19118",2513,"Eif4e3",844,699,271,327,475,487,503,458,172,195,60,67
"19119",1140,"Gpr27",16,7,3,13,1,2,2,2,0,0,0,0
"19120",1513,"Prok2",1,2,1,0,0,0,1,3,0,0,0,0
"19121",4376,"Rybp",7952,8838,7509,6883,4802,3862,4097,4785,4535,4991,929,738
"19122",507,"1700049E22Rik",0,0,0,0,0,0,0,0,0,0,0,0
"19123",1990,"Shq1",226,231,246,174,106,75,232,230,143,113,48,53
"19124",1826,"Gxylt2",53,51,14,14,1,2,1,2,6,2,2,1
"19125",2084,"Gm19692",0,0,1,1,0,0,0,0,1,6,3,1
"19126",3641,"Ppp4r2",1157,1304,1363,1214,1053,833,1234,1403,1584,1435,511,442
"19127",4106,"Pdzrn3",1277,1118,420,339,88,168,932,1211,2377,1796,372,353
"19128",1560,"Gm9871",0,0,0,0,0,0,0,0,0,0,0,0
"19129",5183,"Cntn3",1,0,0,0,2,0,0,0,1,0,0,0
"19130",7751,"Chl1",84,54,25,17,2,6,92,77,0,0,0,1
"19131",3580,"Cntn6",0,0,0,0,0,0,0,0,0,0,0,0
"19132",2946,"Gm19757",0,0,0,0,0,0,0,0,0,0,0,0
"19133",6017,"Cntn4",0,0,0,0,0,0,0,0,0,0,0,0
"19134",3557,"Il5ra",1,0,0,1,0,0,3,17,0,0,0,0
"19135",3539,"Trnt1",329,323,305,278,222,253,403,424,326,340,172,174
"19136",4041,"Crbn",513,405,442,490,629,653,561,611,471,448,193,196
"19137",3756,"Lrrn1",34,48,108,90,41,55,0,1,0,1,0,0
"19138",1609,"Setmar",115,68,101,97,110,110,76,96,71,46,20,22
"19139",2601,"Sumf1",986,812,1161,1078,917,772,795,722,670,627,502,472
"19140",371,"Rpl36-ps12",3212,3815,3442,3030,1736,1646,5567,5855,3881,3417,1520,1420
"19141",9877,"Itpr1",3597,4468,5050,5513,4342,3542,2710,3348,1260,1839,676,738
"19142",2390,"0610040F04Rik",12,14,11,1,8,6,2,3,1,2,1,0
"19143",3113,"Bhlhe40",38009,22486,26818,25619,18210,17146,22526,20202,13754,14179,6979,7988
"19144",2928,"Arl8b",1348,1361,1544,1298,1119,961,1380,1443,1654,1396,864,817
"19145",5858,"Edem1",2279,2031,2605,2240,2568,2424,1932,1917,2244,1690,1742,1639
"19146",4181,"Grm7",0,0,0,0,0,0,0,0,0,0,0,0
"19147",452,"1700054K19Rik",0,0,0,0,1,0,1,0,0,0,0,0
"19148",1728,"Lmcd1",162,206,25,48,21,25,240,242,188,182,120,96
"19149",2116,"5031434C07Rik",0,0,1,0,0,0,2,2,0,0,0,1
"19150",1321,"Ssu2",7,16,3,18,48,25,0,0,0,0,0,0
"19151",1157,"Cav3",5,12,27,18,29,20,0,1,0,0,0,0
"19152",4568,"Oxtr",10790,7011,9204,12698,35996,37615,481,372,861,902,210,296
"19153",2701,"Rad18",482,387,417,396,411,444,299,298,246,142,224,241
"19154",8887,"Srgap3",1050,1253,874,840,1266,1296,1860,1966,1590,1794,706,681
"19155",2061,"Thumpd3",301,209,195,169,115,120,566,537,345,271,173,192
"19156",1606,"Gt(ROSA)26Sor",563,477,401,341,363,350,301,274,149,154,122,129
"19157",6470,"Setd5",3104,2983,3035,2744,2688,2554,3059,3280,2073,1866,1190,1167
"19158",4765,"Lhfpl4",3,3,1,2,5,2,2,1,0,0,2,0
"19159",2676,"Mtmr14",536,406,341,264,373,427,393,500,459,380,220,170
"19160",2779,"Cpne9",14,15,17,16,17,20,7,7,2,3,1,0
"19161",4435,"Brpf1",2106,1713,1415,1098,812,909,2082,2195,2448,2135,935,944
"19162",1545,"Ogg1",131,101,140,117,113,91,134,140,128,98,104,116
"19163",1434,"Camk1",1160,1072,1568,1520,1635,1436,680,770,239,283,143,176
"19164",1855,"Tada3",526,390,391,360,361,453,338,432,172,161,108,120
"19165",2271,"Arpc4",1346,1290,1542,1359,1199,1151,1935,2047,2439,2163,1088,1231
"19166",3972,"Ttll3",96,147,139,104,103,112,83,150,112,113,43,36
"19167",1269,"Rpusd3",31,30,32,31,24,26,35,32,32,23,36,41
"19168",1702,"Cidec",1,0,0,1,5,8,1,1,0,0,3,0
"19169",1260,"Jagn1",259,236,286,183,194,200,402,395,410,332,413,439
"19170",2992,"Il17re",318,207,77,111,168,165,1121,1108,532,771,219,197
"19171",2369,"Il17rc",676,607,659,717,621,627,609,717,377,359,228,242
"19172",2034,"Creld1",175,147,97,99,102,104,341,370,230,217,125,126
"19173",3304,"Prrt3",14,17,13,13,11,6,12,2,1,0,1,0
"19174",1958,"Emc3",1675,1545,1834,1705,1649,1392,1935,1987,2394,2126,2474,2455
"19175",4780,"Fancd2",107,126,54,63,35,30,160,167,90,53,162,135
"19176",1358,"Fancd2os",5,1,4,1,2,0,2,2,2,2,6,2
"19177",1095,"Brk1",1068,911,1025,1005,982,948,1710,1784,1443,1334,884,907
"19178",2730,"Vhl",442,397,428,332,183,180,410,471,325,283,163,191
"19179",3196,"Irak2",172,195,172,160,124,117,631,795,429,469,357,344
"19180",2646,"Tatdn2",1617,1747,1827,1429,1064,1006,2167,2243,3082,2882,853,911
"19181",527,"Ghrl",20,16,13,12,9,8,17,29,20,30,4,10
"19182",1301,"Sec13",926,726,1049,901,743,620,791,827,1229,935,1265,1290
"19183",7050,"Atp2b2",10,13,5,5,77,48,9,13,63,87,6688,8723
"19184",4066,"Slc6a11",2,0,1,1,0,0,0,0,0,0,0,0
"19185",4295,"Slc6a1",2,0,0,1,0,0,0,0,0,0,0,0
"19186",4078,"Hrh1",88,166,18,15,9,6,10,26,2,2,0,0
"19187",4033,"Atg7",873,752,831,774,884,925,874,833,966,933,445,450
"19188",1293,"Vgll4",775,641,784,703,759,939,596,617,1055,854,401,445
"19189",3251,"4631423B10Rik",0,0,1,0,0,0,0,1,0,4,0,0
"19190",1166,"Tamm41",203,161,210,157,100,109,210,203,143,101,58,47
"19191",1048,"Gm17733",0,1,0,0,0,1,0,0,0,0,0,0
"19192",5646,"Syn2",147,191,56,83,14,19,94,300,8,9,5,9
"19193",1416,"Timp4",20,20,12,20,32,33,0,1,2,2,1,4
"19194",1984,"Pparg",79,127,80,109,102,153,39,63,10,10,10,16
"19195",1774,"Tsen2",121,83,86,77,63,81,111,92,84,51,67,65
"19196",2539,"Mkrn2os",3,1,2,3,4,5,3,2,0,0,0,0
"19197",2240,"Mkrn2",312,207,178,195,215,219,311,334,209,201,122,125
"19198",3066,"Raf1",4377,3791,5532,5229,4918,4329,3031,3125,2720,2342,1305,1247
"19199",1734,"Tmem40",222,294,171,202,188,177,333,421,124,124,7,8
"19200",5453,"Cand2",411,341,340,298,236,279,222,225,82,64,56,57
"19201",504,"Rpl32",7281,9040,7327,6372,3748,3250,12964,12055,9613,8719,4154,4159
"19202",129,"Snora7a",68,63,48,48,27,15,48,47,31,29,15,19
"19203",2551,"Efcab12",13,14,12,10,10,3,27,25,8,13,4,6
"19204",3584,"Mbd4",129,98,73,73,60,67,69,69,62,42,67,57
"19205",4067,"Ift122",841,661,514,510,571,653,288,274,81,78,41,43
"19206",3236,"Rho",45,29,21,34,24,37,2,8,2,0,1,0
"19207",1114,"H1f8",6,10,6,10,5,8,0,0,0,0,0,0
"19208",6907,"Plxnd1",1221,1412,776,589,577,628,214,289,177,147,62,44
"19209",5719,"Tmcc1",753,642,806,735,907,769,560,650,577,475,262,246
"19210",881,"Gm8203",3975,3606,3204,2406,1698,1563,2699,2831,2388,1460,1537,1306
"19211",441,"Gm8213",133,192,157,129,101,88,331,299,202,196,101,99
"19212",4297,"Washc2",1884,1834,1873,1845,1760,1849,1517,1507,1346,1488,628,664
"19213",2536,"Zfand4",40,45,72,76,55,54,25,19,34,15,46,33
"19214",4521,"Marchf8",858,821,819,764,796,791,1093,1169,1784,1746,1246,1267
"19215",2827,"Alox5",2,3,4,5,2,1,0,1,0,0,0,1
"19216",930,"Or13a1",0,0,0,0,0,0,0,0,0,0,0,0
"19217",2672,"Or6d12",1,1,1,0,2,0,1,2,3,0,1,1
"19218",984,"Or6d13",0,0,0,0,0,0,0,0,0,0,0,0
"19219",963,"Or6d14",0,0,0,0,0,0,0,0,0,0,0,0
"19220",933,"Or6d15",0,0,1,0,0,0,0,0,0,0,0,0
"19221",3165,"Zfp422",395,401,408,366,367,293,560,583,295,265,136,125
"19222",6344,"Rassf4",443,671,1651,1977,2566,2144,785,860,663,568,247,235
"19223",1317,"Depp1",559,997,715,779,190,217,217,342,128,110,34,36
"19224",3335,"Tmem72",1,0,1,5,4,7,0,0,0,1,1,0
"19225",7161,"Cxcl12",4881,7192,2717,2846,1362,1397,116,196,170,149,179,232
"19226",1971,"6820426E19Rik",0,0,0,0,0,0,0,0,0,0,0,0
"19227",1025,"Gm9946",0,0,0,0,0,0,0,0,0,0,0,0
"19228",418,"1700030F04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"19229",501,"Gemin6-ps",12,12,15,12,7,6,9,14,8,6,13,6
"19230",1099,"Zfp637",224,213,223,224,244,292,246,223,224,232,110,123
"19231",2813,"Zfp239",270,198,276,257,236,237,61,90,23,18,8,9
"19232",2990,"Hnrnpf",7414,7491,8156,6807,5035,4370,6859,7302,6055,4974,2640,2708
"19233",554,"Fxyd4",7,1,1,2,1,1,11,11,13,44,3,1
"19234",3236,"Rasgef1a",9,44,8,4,1,4,68,82,12,20,3,4
"19235",3661,"Csgalnact2",956,1043,1265,1333,1322,1157,710,727,404,330,378,355
"19236",7341,"Ret",209,157,164,137,166,131,28,34,29,40,161,167
"19237",787,"1700069P05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"19238",4288,"Bms1",1424,1120,1103,961,886,948,1415,1261,1134,934,732,841
"19239",3661,"Zfp248",161,154,184,148,408,321,89,102,45,53,17,21
"19240",3921,"Zfp9",237,267,221,180,178,198,120,140,72,80,258,231
"19241",5704,"Ankrd26",371,325,271,239,289,287,160,140,107,77,133,119
"19242",9053,"Cacna1c",1920,1876,2015,2064,2242,2427,65,85,114,126,60,66
"19243",2166,"4931430N09Rik",0,1,0,1,0,0,0,0,0,0,0,0
"19244",3311,"Dcp1b",76,79,64,56,66,65,79,113,50,36,11,13
"19245",5803,"Cacna2d4",0,0,0,0,0,0,1,5,0,0,0,0
"19246",3679,"Lrtm2",1,9,3,0,1,1,19,77,2,0,0,0
"19247",3963,"Adipor2",1715,1801,1535,1456,1568,1274,2635,2760,2037,1692,1780,1566
"19248",2371,"Wnt5b",749,646,335,231,184,148,2377,2225,1413,1320,389,413
"19249",4219,"Fbxl14",766,672,554,437,416,431,866,1041,647,559,251,245
"19250",9787,"Erc1",1533,1227,1418,1419,1801,1642,807,992,847,817,436,440
"19251",837,"3110021A11Rik",3,1,6,3,2,2,3,4,9,2,3,4
"19252",1978,"Rad52",257,285,296,266,314,261,488,495,353,360,96,119
"19253",12052,"Wnk1",9495,9827,11847,10348,10378,8475,7501,8197,5732,6234,2949,2834
"19254",822,"Ninj2",2,1,1,0,0,2,6,11,2,1,0,2
"19255",2961,"B4galnt3",75,61,69,26,12,8,90,149,149,139,57,50
"19256",2935,"Ccdc77",117,100,89,102,63,76,200,244,143,114,112,105
"19257",10969,"Kdm5a",2986,2768,2797,2176,2476,2153,2701,3001,2483,2452,1144,945
"19258",3970,"Il17ra",1630,1365,1385,1195,922,875,987,1023,371,387,252,246
"19259",4869,"Tmem121b",5,4,2,3,0,1,3,1,0,0,0,1
"19260",1908,"Hdhd5",121,85,78,88,111,135,220,226,232,247,373,419
"19261",668,"1700072O05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"19262",9213,"Cecr2",21,16,22,9,7,12,466,482,379,385,201,164
"19263",1367,"Slc25a18",7,2,5,1,5,3,17,14,25,18,3,6
"19264",1204,"Atp6v1e1",1647,1545,1537,1356,1506,1422,2563,2890,3420,3347,2136,2361
"19265",6933,"Bcl2l13",1489,1384,1190,932,987,964,1886,2237,2161,1979,910,772
"19266",1891,"Bid",135,115,157,96,70,64,499,504,191,230,165,124
"19267",2894,"Mical3",939,721,616,600,842,800,380,401,438,574,745,854
"19268",4086,"Pex26",340,272,321,266,322,319,389,463,362,356,706,945
"19269",1432,"Tuba8",34,46,33,23,13,11,410,556,72,74,29,31
"19270",1771,"Usp18",25,29,28,15,58,29,120,158,9,3,8,8
"19271",2150,"Slc6a13",14,9,1,3,0,4,0,1,1,0,0,0
"19272",2563,"Slc6a12",1,9,0,1,0,0,0,1,0,0,0,0
"19273",6840,"Iqsec3",1,0,1,3,6,5,0,0,0,0,1,0
"19274",4671,"A2m",3,11,3,12,3,1,0,2,0,0,0,1
"19275",4657,"Mug1",0,0,0,0,0,0,0,0,4,2,1,1
"19276",4544,"Mug2",0,0,0,0,0,0,0,0,0,0,0,0
"19277",1350,"Gm10319",0,0,0,0,0,0,0,0,0,0,0,0
"19278",4683,"Mug-ps1",0,0,0,0,0,0,0,0,0,0,0,0
"19279",1365,"Klrg1",2,3,2,1,0,0,0,0,1,0,0,0
"19280",704,"Gm6637",1,0,0,0,2,0,0,0,0,0,0,1
"19281",2222,"M6pr",2947,2290,3557,3152,2432,2178,3461,3103,2771,2345,1045,1009
"19282",3839,"Phc1",1540,1227,1154,944,896,980,652,652,371,280,168,182
"19283",817,"1700063H04Rik",0,0,0,0,0,0,0,0,0,0,0,0
"19284",4017,"Rimklb",193,151,37,28,11,16,33,29,1,3,1,2
"19285",550,"Rps27a-ps3",5683,6450,5625,4762,2739,2255,8439,8833,7195,6444,2717,2743
"19286",1413,"Mfap5",90,61,33,48,12,16,12,14,7,13,5,10
"19287",2397,"Aicda",15,4,1,0,1,1,0,1,1,0,0,0
"19288",2265,"Apobec1",800,552,658,468,394,443,20,29,2,2,1,4
"19289",2109,"Gdf3",0,0,0,0,0,0,0,0,0,0,0,0
"19290",818,"Dppa3",0,0,0,0,0,0,0,0,0,0,0,0
"19291",694,"Gm10224",14,6,10,9,6,7,12,15,5,5,7,3
"19292",1356,"Nanog",4,3,1,1,2,1,0,0,0,2,1,1
"19293",3959,"Slc2a3",432,379,227,198,111,105,26,19,8,3,2,1
"19294",5013,"Foxj2",1660,1488,2046,2276,3311,3033,952,1126,661,735,342,309
"19295",4299,"C3ar1",1,3,1,3,1,2,1,1,0,0,1,0
"19296",2393,"Necap1",375,346,621,495,323,239,492,565,522,432,591,560
"19297",1558,"Clec4a1",4,2,2,0,2,1,4,2,1,1,1,0
"19298",1330,"Clec4a3",0,3,1,3,0,0,2,0,1,0,1,0
"19299",1092,"Clec4a4",0,0,1,0,0,0,0,0,0,0,0,0
"19300",784,"Clec4b1",0,0,0,0,0,0,0,0,0,0,0,0
"19301",2616,"Clec4a2",0,0,0,1,0,0,0,1,0,0,0,0
"19302",1044,"Clec4b2",0,0,0,0,0,0,0,0,0,0,0,0
"19303",1245,"Clec4n",6,0,9,5,0,0,0,0,2,3,0,0
"19304",1336,"Clec4d",1,2,2,7,0,1,1,0,1,1,0,0
"19305",2519,"Clec4e",2,0,5,14,1,3,0,2,5,2,1,1
"19306",2565,"Vmn2r19",0,0,0,0,0,0,0,0,0,0,0,0
"19307",2562,"Vmn2r20",0,0,0,0,0,0,0,0,0,0,0,0
"19308",2562,"Vmn2r21",0,0,0,0,0,0,0,0,0,0,0,0
"19309",2562,"Vmn2r22",0,0,0,0,0,0,0,0,0,0,0,0
"19310",2550,"Vmn2r23",0,0,0,0,0,0,0,0,0,0,0,0
"19311",2565,"Vmn2r24",0,0,0,0,0,0,0,0,0,0,0,0
"19312",2568,"Vmn2r25",0,0,0,0,0,0,0,0,0,0,0,0
"19313",2568,"Vmn2r26",0,0,0,0,0,0,0,0,0,0,0,0
"19314",2574,"Vmn2r27",0,0,0,0,0,0,0,0,0,0,0,0
"19315",4492,"Cd163",10,30,4,6,7,4,36,51,1,1,2,2
"19316",535,"1700013D24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"19317",3185,"Pex5",1461,1897,2631,2200,1352,1156,1909,1962,2548,2194,1375,1391
"19318",4007,"Clstn3",118,91,43,65,43,50,3,1,0,2,5,3
"19319",3010,"C1rl",46,30,37,66,33,44,107,97,4,3,33,19
"19320",2762,"C1ra",748,905,871,1050,526,487,368,363,38,35,72,86
"19321",2985,"C1s1",2370,2535,2075,2640,690,694,81,129,62,45,51,43
"19322",2166,"C1rb",44,51,50,66,24,23,23,23,2,3,4,8
"19323",2662,"C1s2",256,259,204,258,79,71,14,19,90,110,42,40
"19324",2502,"Lpcat3",1204,1080,1228,1195,901,889,1795,2012,1127,1326,758,796
"19325",1045,"Emg1",920,919,818,684,494,422,1190,1094,899,678,430,420
"19326",1360,"Phb2",2643,2446,2564,2100,1312,1350,3949,4225,3860,2950,1586,1822
"19327",72,"Mir141",0,0,0,0,0,0,1,1,1,0,0,0
"19328",69,"Mir200c",0,0,0,0,0,0,0,0,0,0,0,0
"19329",2410,"Ptpn6",198,173,173,161,198,221,350,399,104,91,129,152
"19330",568,"Grcc10",1264,1054,1245,1243,986,936,1394,1447,1030,989,330,367
"19331",62,"Rnu7",37,18,30,40,13,20,10,9,5,4,1,1
"19332",4396,"Atn1",5226,4454,5024,4589,4350,4280,3526,4017,2423,2224,1001,863
"19333",2631,"Eno2",200,139,88,96,106,100,211,202,53,64,40,44
"19334",1470,"Lrrc23",6,3,3,7,8,8,13,18,0,3,6,2
"19335",1179,"Spsb2",101,83,74,68,129,140,172,263,148,171,88,91
"19336",1601,"Tpi1",3417,2746,3005,2484,2363,2285,4464,4775,3676,3152,3006,2972
"19337",3176,"Usp5",1834,1422,1659,1358,1197,1226,1828,2119,2050,1623,1103,1147
"19338",1488,"Cdca3",109,121,137,86,19,8,209,293,279,138,290,240
"19339",1846,"Gnb3",3,3,0,2,1,2,0,2,0,0,0,0
"19340",2779,"P3h3",1225,1158,931,890,686,756,186,165,79,89,19,26
"19341",2676,"Gpr162",44,36,53,42,36,44,30,37,7,3,1,3
"19342",3095,"Cd4",4,6,9,15,8,1,1,2,6,0,1,0
"19343",2003,"Lag3",1724,1304,1273,1324,1281,1152,34,67,35,49,3,9
"19344",1155,"Ptms",14961,12877,15125,14968,18376,17507,4423,5470,3307,2761,1287,1039
"19345",991,"A230083G16Rik",251,139,65,63,99,160,47,59,21,31,9,10
"19346",1544,"Mlf2",4231,3832,4967,4586,4375,4201,2591,3002,2931,2600,1534,1437
"19347",2265,"Cops7a",1549,1330,1458,1260,1034,1055,1867,1902,1773,1583,1239,1305
"19348",2338,"Pianp",1930,1948,1765,1683,1158,1274,381,403,13,7,7,6
"19349",3553,"Zfp384",1403,1230,1158,1066,916,962,1203,1367,1067,1046,590,555
